id,ip,country,city,latitude,longitude
74485174,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
74587573,130.95.254.131,AU,Claremont,-31.980291,115.7839988
74587573,130.95.254.131,AU,Claremont,-31.980291,115.7839988
74667049,123.243.174.102,AU,Trigg,-31.875679,115.755874
73474562,180.150.80.202,AU,Leinster,-27.9141349,120.6977266
74561347,130.95.254.107,AU,Claremont,-31.980291,115.7839988
74561347,130.95.254.107,AU,Claremont,-31.980291,115.7839988
74561347,130.95.254.107,AU,Claremont,-31.980291,115.7839988
74561347,130.95.254.107,AU,Claremont,-31.980291,115.7839988
74503559,130.95.254.85,AU,Claremont,-31.980291,115.7839988
74502705,130.95.254.69,AU,Claremont,-31.980291,115.7839988
74502705,130.95.254.69,AU,Claremont,-31.980291,115.7839988
75103167,49.194.105.245,AU,Perth,-31.9558933,115.8605855
74947567,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
75103167,49.194.105.245,AU,Perth,-31.9558933,115.8605855
74561011,130.95.40.99,AU,Crawley,-31.9746305,115.8175988
74561011,130.95.40.99,AU,Crawley,-31.9746305,115.8175988
74561011,130.95.40.99,AU,Crawley,-31.9746305,115.8175988
74649035,130.95.254.238,AU,Claremont,-31.980291,115.7839988
74649035,130.95.254.238,AU,Claremont,-31.980291,115.7839988
74698069,101.189.18.12,AU,Perth,-31.9558933,115.8605855
74698069,101.189.18.12,AU,Perth,-31.9558933,115.8605855
71859170,60.240.21.196,AU,Perth,-31.9558933,115.8605855
71859170,60.240.21.196,AU,Perth,-31.9558933,115.8605855
75332406,203.206.118.5,AU,Perth,-31.9558933,115.8605855
73291958,130.95.254.238,AU,Claremont,-31.980291,115.7839988
73412588,110.22.85.218,AU,Perth,-31.9558933,115.8605855
73765467,203.219.212.39,AU,Perth,-31.9558933,115.8605855
73412588,110.22.85.218,AU,Perth,-31.9558933,115.8605855
73765467,203.219.212.39,AU,Perth,-31.9558933,115.8605855
75278099,1.126.111.216,AU,Perth,-31.9558933,115.8605855
75278099,1.126.111.216,AU,Perth,-31.9558933,115.8605855
73547495,203.213.61.72,AU,Perth,-31.9558933,115.8605855
73547495,203.213.61.72,AU,Perth,-31.9558933,115.8605855
74232391,220.244.160.201,AU,Perth,-31.9558933,115.8605855
74232272,27.96.192.163,AU,Leinster,-27.9141349,120.6977266
74232272,27.96.192.163,AU,Leinster,-27.9141349,120.6977266
74486207,13.210.242.103,AU,Sydney,-33.8698439,151.2082848
74486207,13.210.242.103,AU,Sydney,-33.8698439,151.2082848
74486207,13.210.242.103,AU,Sydney,-33.8698439,151.2082848
74231377,125.63.29.74,AU,Perth,-31.9558933,115.8605855
74231377,125.63.29.74,AU,Perth,-31.9558933,115.8605855
74493771,220.235.115.109,AU,Perth,-31.9558933,115.8605855
74493771,220.235.115.109,AU,Perth,-31.9558933,115.8605855
74821292,165.225.226.167,AU,Port Melbourne,-37.8333613,144.9219203
74821292,165.225.226.167,AU,Port Melbourne,-37.8333613,144.9219203
74670264,130.95.254.88,AU,Claremont,-31.980291,115.7839988
74670264,130.95.254.88,AU,Claremont,-31.980291,115.7839988
74734895,106.68.55.45,AU,Sydney,-33.8698439,151.2082848
74734895,106.68.55.45,AU,Sydney,-33.8698439,151.2082848
74734895,106.68.55.45,AU,Sydney,-33.8698439,151.2082848
74773030,106.69.228.165,AU,Perth,-31.9558933,115.8605855
75115381,124.189.135.71,AU,Perth,-31.9558933,115.8605855
75115381,124.189.135.71,AU,Perth,-31.9558933,115.8605855
74530531,110.142.189.71,AU,Perth,-31.9558933,115.8605855
74530531,110.142.189.71,AU,Perth,-31.9558933,115.8605855
74578121,130.95.254.239,AU,Claremont,-31.980291,115.7839988
74578121,130.95.254.239,AU,Claremont,-31.980291,115.7839988
74552182,125.63.25.107,AU,Perth,-31.9558933,115.8605855
74952029,49.255.51.131,AU,Bentley,-32.0084461,115.9065455
74704403,125.63.25.64,AU,Perth,-31.9558933,115.8605855
74704403,125.63.25.64,AU,Perth,-31.9558933,115.8605855
71029120,14.203.176.248,AU,Melbourne,-37.8142454,144.9631732
74678975,125.63.29.227,AU,Perth,-31.9558933,115.8605855
75129694,130.95.254.128,AU,Claremont,-31.980291,115.7839988
71542526,130.95.254.118,AU,Claremont,-31.980291,115.7839988
71542526,130.95.254.118,AU,Claremont,-31.980291,115.7839988
74207039,130.95.254.142,AU,Claremont,-31.980291,115.7839988
72120876,130.95.254.148,AU,Claremont,-31.980291,115.7839988
75152989,130.95.254.111,AU,Claremont,-31.980291,115.7839988
74511274,13.55.238.214,AU,Sydney,-33.8698439,151.2082848
75199223,1.146.182.150,AU,Perth,-31.9558933,115.8605855
74737099,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74737099,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74737099,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74379387,101.118.233.216,AU,North Sydney,-33.8354519,151.2083011
74450552,130.95.254.58,AU,Claremont,-31.980291,115.7839988
74450552,130.95.254.58,AU,Claremont,-31.980291,115.7839988
74546542,130.95.254.110,AU,Claremont,-31.980291,115.7839988
74546542,130.95.254.110,AU,Claremont,-31.980291,115.7839988
74985320,149.167.161.24,AU,Perth,-31.9558933,115.8605855
74985320,149.167.161.24,AU,Perth,-31.9558933,115.8605855
74985320,149.167.161.24,AU,Perth,-31.9558933,115.8605855
71029120,14.203.176.248,AU,Melbourne,-37.8142454,144.9631732
73332106,125.63.29.85,AU,Perth,-31.9558933,115.8605855
73332106,125.63.29.85,AU,Perth,-31.9558933,115.8605855
75277682,49.192.145.36,AU,Perth,-31.9558933,115.8605855
75277682,49.192.145.36,AU,Perth,-31.9558933,115.8605855
74663551,159.196.134.93,AU,Leinster,-27.9141349,120.6977266
74663551,159.196.134.93,AU,Leinster,-27.9141349,120.6977266
74591639,125.63.29.236,AU,Perth,-31.9558933,115.8605855
74591639,125.63.29.236,AU,Perth,-31.9558933,115.8605855
73388887,203.59.10.213,AU,Perth,-31.9558933,115.8605855
73388887,203.59.10.213,AU,Perth,-31.9558933,115.8605855
73388887,203.59.10.213,AU,Perth,-31.9558933,115.8605855
75161747,14.202.196.224,AU,Melbourne,-37.8142454,144.9631732
72138504,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
74601838,121.217.65.86,AU,Perth,-31.9558933,115.8605855
75363033,220.235.82.193,AU,Melbourne,-37.8142454,144.9631732
74601838,121.217.65.86,AU,Perth,-31.9558933,115.8605855
73447178,125.63.25.222,AU,Perth,-31.9558933,115.8605855
73447178,125.63.25.222,AU,Perth,-31.9558933,115.8605855
75248169,130.95.254.3,AU,Claremont,-31.980291,115.7839988
75248169,130.95.254.3,AU,Claremont,-31.980291,115.7839988
74505719,130.95.254.85,AU,Claremont,-31.980291,115.7839988
73119192,125.63.29.66,AU,Perth,-31.9558933,115.8605855
74708664,101.185.220.100,AU,Perth,-31.9558933,115.8605855
74708664,101.185.220.100,AU,Perth,-31.9558933,115.8605855
73297485,58.64.14.199,TH,Ratchathewi (Khwaeng Samsen Nai),,
73297485,223.27.193.140,TH,Patong,7.8994173,98.30864523517414
74970175,130.95.254.127,AU,Claremont,-31.980291,115.7839988
75013457,130.95.40.100,AU,Crawley,-31.9746305,115.8175988
71380832,60.242.31.219,AU,Melbourne,-37.8142454,144.9631732
71380832,60.242.31.219,AU,Melbourne,-37.8142454,144.9631732
74732707,106.69.44.123,AU,Perth,-31.9558933,115.8605855
74732707,106.69.44.123,AU,Perth,-31.9558933,115.8605855
74575393,130.95.254.133,AU,Claremont,-31.980291,115.7839988
74764088,60.225.77.91,AU,Perth,-31.9558933,115.8605855
74764088,60.225.77.91,AU,Perth,-31.9558933,115.8605855
74764088,60.225.77.91,AU,Perth,-31.9558933,115.8605855
74609706,130.95.254.139,AU,Claremont,-31.980291,115.7839988
72538296,220.235.69.251,AU,Perth,-31.9558933,115.8605855
72538296,220.235.69.251,AU,Perth,-31.9558933,115.8605855
73415831,130.95.254.224,AU,Claremont,-31.980291,115.7839988
73415831,130.95.254.224,AU,Claremont,-31.980291,115.7839988
73415831,130.95.254.224,AU,Claremont,-31.980291,115.7839988
74605188,1.159.214.219,AU,Perth,-31.9558933,115.8605855
73415831,130.95.254.224,AU,Claremont,-31.980291,115.7839988
66385688,14.202.85.146,AU,Perth,-31.9558933,115.8605855
66385688,14.202.85.146,AU,Perth,-31.9558933,115.8605855
71965500,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
71965500,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
74742180,130.95.254.97,AU,Claremont,-31.980291,115.7839988
74578919,125.63.25.113,AU,Perth,-31.9558933,115.8605855
74578919,125.63.25.113,AU,Perth,-31.9558933,115.8605855
73082115,103.94.51.1,AU,Leinster,-27.9141349,120.6977266
74903472,130.95.254.168,AU,Claremont,-31.980291,115.7839988
