id,ip,country,city,longitude,latitude,flag
73152231,1.159.239.145,CN,Perth,-31.9558933,115.8605855,international
73113211,130.95.254.67,AU,Claremont,-31.980291,115.7839988,domestic
75271364,58.178.219.34,AU,Dunsborough,-33.614656,115.1065921,domestic
73152231,1.159.239.145,AU,Perth,-31.9558933,115.8605855,domestic
75114917,180.150.81.170,AU,Leinster,-27.9141349,120.6977266,domestic
75056422,60.241.66.23,AU,Perth,-31.9558933,115.8605855,domestic
71278970,218.215.214.239,AU,Perth,-31.9558933,115.8605855,domestic
74597297,106.68.231.231,AU,Melbourne,-37.8142454,144.9631732,domestic
74597297,106.68.231.231,AU,Melbourne,-37.8142454,144.9631732,domestic
73340333,106.68.214.213,AU,Melbourne,-37.8142454,144.9631732,domestic
74691723,120.16.189.64,AU,Perth,-31.9558933,115.8605855,domestic
73585410,220.245.38.144,AU,Perth,-31.9558933,115.8605855,domestic
72523352,125.63.25.175,AU,Perth,-31.9558933,115.8605855,domestic
72523352,125.63.25.175,AU,Perth,-31.9558933,115.8605855,domestic
74557736,121.200.42.73,AU,Bennett Springs,-31.8580515,115.9422606,domestic
73534778,61.245.136.51,AU,Leinster,-27.9141349,120.6977266,domestic
73534778,61.245.136.51,AU,Leinster,-27.9141349,120.6977266,domestic
73534778,61.245.136.51,AU,Leinster,-27.9141349,120.6977266,domestic
74657353,120.16.156.149,AU,Perth,-31.9558933,115.8605855,domestic
74611559,130.95.254.171,AU,Claremont,-31.980291,115.7839988,domestic
66952323,58.7.209.53,AU,Bedfordale,-32.179239,116.0652304,domestic
74703360,58.169.79.193,AU,Perth,-31.9558933,115.8605855,domestic
74419897,125.63.25.45,AU,Perth,-31.9558933,115.8605855,domestic
75128177,147.69.121.39,AU,Perth,-31.9558933,115.8605855,domestic
72814311,101.175.176.55,AU,Perth,-31.9558933,115.8605855,domestic
72814311,101.175.176.55,AU,Perth,-31.9558933,115.8605855,domestic
74697149,203.217.78.141,AU,Perth,-31.9558933,115.8605855,domestic
73276450,1.159.163.63,AU,Perth,-31.9558933,115.8605855,domestic
71965129,124.189.135.222,AU,Perth,-31.9558933,115.8605855,domestic
74845062,106.68.9.8,AU,Melbourne,-37.8142454,144.9631732,domestic
72848446,60.241.82.99,AU,Perth,-31.9558933,115.8605855,domestic
73509516,157.211.97.15,AU,Sydney,-33.8698439,151.2082848,domestic
74419897,125.63.29.201,AU,Perth,-31.9558933,115.8605855,domestic
72619242,1.146.188.208,AU,Perth,-31.9558933,115.8605855,domestic
73447046,120.16.210.169,AU,East Fremantle,-32.035363000000004,115.76878040412583,domestic
73417050,114.198.114.109,AU,Perth,-31.9558933,115.8605855,domestic
73417050,114.198.114.109,AU,Perth,-31.9558933,115.8605855,domestic
74887119,49.194.69.148,AU,Perth,-31.9558933,115.8605855,domestic
75078128,101.175.176.254,AU,Perth,-31.9558933,115.8605855,domestic
75078128,101.175.176.254,AU,Perth,-31.9558933,115.8605855,domestic
74889041,49.192.42.146,AU,Perth,-31.9558933,115.8605855,domestic
73115889,49.196.203.82,AU,Perth,-31.9558933,115.8605855,domestic
74373666,125.63.29.87,AU,Perth,-31.9558933,115.8605855,domestic
74968574,106.69.187.234,AU,Perth,-31.9558933,115.8605855,domestic
73075267,125.63.29.68,AU,Perth,-31.9558933,115.8605855,domestic
73539017,194.223.92.25,AU,Sydney,-33.8698439,151.2082848,domestic
74510687,218.214.106.227,AU,Perth,-31.9558933,115.8605855,domestic
75221950,1.146.141.30,AU,Perth,-31.9558933,115.8605855,domestic
75221950,1.146.141.30,AU,Perth,-31.9558933,115.8605855,domestic
74622138,159.196.132.150,AU,Leinster,-27.9141349,120.6977266,domestic
74588838,120.16.81.222,AU,Bennett Springs,-31.8580515,115.9422606,domestic
74796960,106.69.8.104,AU,Perth,-31.9558933,115.8605855,domestic
73501572,58.169.31.89,AU,Perth,-31.9558933,115.8605855,domestic
74687377,125.63.25.253,AU,Perth,-31.9558933,115.8605855,domestic
74750294,203.132.91.88,AU,Perth,-31.9558933,115.8605855,domestic
75239088,220.233.44.11,AU,Esperance,-33.858228,121.8931606,domestic
75239088,220.233.44.11,AU,Esperance,-33.858228,121.8931606,domestic
74588084,110.146.164.143,AU,Perth,-31.9558933,115.8605855,domestic
75080584,58.175.89.130,AU,Perth,-31.9558933,115.8605855,domestic
70718125,101.185.225.58,AU,Perth,-31.9558933,115.8605855,domestic
74805671,106.68.183.231,AU,Perth,-31.9558933,115.8605855,domestic
75215660,130.95.254.218,AU,Claremont,-31.980291,115.7839988,domestic
72642437,49.255.165.82,AU,Perth,-31.9558933,115.8605855,domestic
73735797,80.249.1.179,AU,Saint Marys,-32.6367036,147.5642431,domestic
74499605,130.95.40.103,AU,Crawley,-31.9746305,115.8175988,domestic
74948553,124.188.223.215,AU,Donnybrook,-33.5773757,115.8251293,domestic
69023508,110.142.189.235,AU,Perth,-31.9558933,115.8605855,domestic
73532071,58.169.63.183,AU,Perth,-31.9558933,115.8605855,domestic
73532071,58.169.63.183,AU,Perth,-31.9558933,115.8605855,domestic
74324557,130.95.254.244,AU,Claremont,-31.980291,115.7839988,domestic
74573191,115.70.28.206,AU,Margaret River,-33.9531776,115.0769369,domestic
74708208,125.63.29.203,AU,Perth,-31.9558933,115.8605855,domestic
74487994,130.95.40.98,AU,Crawley,-31.9746305,115.8175988,domestic
75265872,147.69.131.143,AU,Perth,-31.9558933,115.8605855,domestic
75151909,120.149.2.18,AU,Darlington,-31.9168074,116.0760614,domestic
75151909,120.149.2.18,AU,Darlington,-31.9168074,116.0760614,domestic
75136206,130.95.254.234,AU,Claremont,-31.980291,115.7839988,domestic
74795723,130.95.254.166,AU,Claremont,-31.980291,115.7839988,domestic
74795723,130.95.254.166,AU,Claremont,-31.980291,115.7839988,domestic
74795723,130.95.254.166,AU,Claremont,-31.980291,115.7839988,domestic
74725378,101.118.143.34,AU,North Sydney,-33.8354519,151.2083011,domestic
74989348,101.175.174.141,AU,Perth,-31.9558933,115.8605855,domestic
74755431,14.201.146.80,AU,Melbourne,-37.8142454,144.9631732,domestic
74755431,14.201.146.80,AU,Melbourne,-37.8142454,144.9631732,domestic
72142087,134.7.244.195,AU,Bentley,-32.0084461,115.9065455,domestic
72142087,134.7.244.195,AU,Bentley,-32.0084461,115.9065455,domestic
72892770,130.95.254.66,AU,Claremont,-31.980291,115.7839988,domestic
75118311,116.206.185.138,AU,Saint Marys,-32.6367036,147.5642431,domestic
74597297,60.241.63.163,AU,Melbourne,-37.8142454,144.9631732,domestic
74889097,1.159.138.249,AU,Perth,-31.9558933,115.8605855,domestic
74889097,1.159.138.249,AU,Perth,-31.9558933,115.8605855,domestic
74170901,49.194.144.93,AU,Perth,-31.9558933,115.8605855,domestic
74244367,110.175.64.85,AU,Perth,-31.9558933,115.8605855,domestic
74244367,110.175.64.85,AU,Perth,-31.9558933,115.8605855,domestic
74339211,101.118.205.4,AU,North Sydney,-33.8354519,151.2083011,domestic
73371743,14.200.220.86,AU,Melbourne,-37.8142454,144.9631732,domestic
74867252,130.95.40.98,AU,Crawley,-31.9746305,115.8175988,domestic
74917031,130.95.40.98,AU,Crawley,-31.9746305,115.8175988,domestic
73451530,130.95.254.117,AU,Claremont,-31.980291,115.7839988,domestic
72768153,120.16.175.38,AU,Kalamunda,-32.0038075,116.10220686666428,domestic
72768153,120.16.175.38,AU,Kalamunda,-32.0038075,116.10220686666428,domestic
74541678,58.175.70.73,AU,Perth,-31.9558933,115.8605855,domestic
75017454,194.223.95.196,AU,Sydney,-33.8698439,151.2082848,domestic
75017454,194.223.95.196,AU,Sydney,-33.8698439,151.2082848,domestic
74283426,123.208.216.50,AU,Perth,-31.9558933,115.8605855,domestic
74283426,123.208.216.50,AU,Perth,-31.9558933,115.8605855,domestic
75365266,203.219.72.135,AU,Melbourne,-37.8142454,144.9631732,domestic
75365266,203.219.72.135,AU,Melbourne,-37.8142454,144.9631732,domestic
74687406,130.95.254.33,AU,Claremont,-31.980291,115.7839988,domestic
72520338,49.192.129.208,AU,Perth,-31.9558933,115.8605855,domestic
72520338,49.192.129.208,AU,Perth,-31.9558933,115.8605855,domestic
74679710,103.94.51.1,AU,Leinster,-27.9141349,120.6977266,domestic
73289920,203.59.181.82,AU,Bunbury,-33.3267797,115.636698,domestic
73289920,203.59.181.82,AU,Bunbury,-33.3267797,115.636698,domestic
72627468,130.95.40.100,AU,Crawley,-31.9746305,115.8175988,domestic
72627468,130.95.40.100,AU,Crawley,-31.9746305,115.8175988,domestic
74637166,130.95.254.50,AU,Claremont,-31.980291,115.7839988,domestic
74637166,130.95.254.50,AU,Claremont,-31.980291,115.7839988,domestic
73202205,202.171.182.204,AU,Maylands,-31.9345383,115.8985445,domestic
72524257,106.68.241.41,AU,Perth,-31.9558933,115.8605855,domestic
72524257,106.68.241.41,AU,Perth,-31.9558933,115.8605855,domestic
72524257,106.68.241.41,AU,Perth,-31.9558933,115.8605855,domestic
74493668,123.208.238.23,AU,Perth,-31.9558933,115.8605855,domestic
74317712,58.173.51.206,AU,Perth,-31.9558933,115.8605855,domestic
74691918,121.200.36.195,AU,Perth,-31.9558933,115.8605855,domestic
75380237,130.95.254.199,AU,Claremont,-31.980291,115.7839988,domestic
75380237,130.95.254.199,AU,Claremont,-31.980291,115.7839988,domestic
74563636,60.242.90.190,AU,Melbourne,-37.8142454,144.9631732,domestic
74563636,60.242.90.190,AU,Melbourne,-37.8142454,144.9631732,domestic
74563636,60.242.90.190,AU,Melbourne,-37.8142454,144.9631732,domestic
73492890,66.115.147.73,CA,Vancouver (Central Vancouver),49.2589519,-123.0408125,international
72643674,130.95.254.124,AU,Claremont,-31.980291,115.7839988,domestic
75084223,149.167.162.98,AU,Trigg,-31.875679,115.755874,domestic
74253533,106.69.56.155,AU, Cockburn,-32.057553,115.54271118760474,domestic
74253533,106.69.56.155,AU, Cockburn,-32.057553,115.54271118760474,domestic
74537009,130.95.254.128,AU,Claremont,-31.980291,115.7839988,domestic
75274099,101.185.135.52,AU,Perth,-31.9558933,115.8605855,domestic
75274099,101.185.135.52,AU,Perth,-31.9558933,115.8605855,domestic
75274099,101.185.135.52,AU,Perth,-31.9558933,115.8605855,domestic
72113607,49.255.81.154,AU,Perth,-31.9558933,115.8605855,domestic
72113607,49.255.81.154,AU,Perth,-31.9558933,115.8605855,domestic
72851859,123.208.145.59,AU,Perth,-31.9558933,115.8605855,domestic
75061094,130.95.40.102,AU,Crawley,-31.9746305,115.8175988,domestic
74674629,130.95.254.135,AU,Claremont,-31.980291,115.7839988,domestic
75395177,130.95.254.80,AU,Claremont,-31.980291,115.7839988,domestic
74674629,130.95.254.135,AU,Claremont,-31.980291,115.7839988,domestic
75395177,130.95.254.80,AU,Claremont,-31.980291,115.7839988,domestic
74701639,130.95.40.100,AU,Crawley,-31.9746305,115.8175988,domestic
74494450,130.95.254.202,AU,Claremont,-31.980291,115.7839988,domestic
74498506,61.68.199.111,AU,Sydney,-33.8698439,151.2082848,domestic
74498506,61.68.199.111,AU,Sydney,-33.8698439,151.2082848,domestic
74498506,61.68.199.111,AU,Sydney,-33.8698439,151.2082848,domestic
74790897,101.189.3.222,AU,Perth,-31.9558933,115.8605855,domestic
65500981,203.217.76.2,AU,Perth,-31.9558933,115.8605855,domestic
74923066,139.216.226.10,AU,Perth,-31.9558933,115.8605855,domestic
74923066,139.216.226.10,AU,Perth,-31.9558933,115.8605855,domestic
74660424,194.223.186.89,AU,Perth,-31.9558933,115.8605855,domestic
74660424,194.223.186.89,AU,Perth,-31.9558933,115.8605855,domestic
73771273,106.69.180.153,AU,Perth,-31.9558933,115.8605855,domestic
74641703,101.185.161.161,AU,Perth,-31.9558933,115.8605855,domestic
74574849,49.255.1.192,AU,Claremont,-31.980291,115.7839988,domestic
74574849,49.255.1.192,AU,Claremont,-31.980291,115.7839988,domestic
74576008,1.159.239.137,AU,Perth,-31.9558933,115.8605855,domestic
73214338,118.209.199.114,AU,Bentley,-32.0084461,115.9065455,domestic
73214338,118.209.199.114,AU,Bentley,-32.0084461,115.9065455,domestic
75091546,157.211.98.103,AU,Sydney,-33.8698439,151.2082848,domestic
73351355,106.68.189.25,AU,Perth,-31.9558933,115.8605855,domestic
73488861,49.194.158.186,AU,Perth,-31.9558933,115.8605855,domestic
74440460,106.69.174.52,AU,Perth,-31.9558933,115.8605855,domestic
74673904,130.95.254.176,AU,Claremont,-31.980291,115.7839988,domestic
74673904,130.95.254.176,AU,Claremont,-31.980291,115.7839988,domestic
74750378,103.94.51.1,AU,Leinster,-27.9141349,120.6977266,domestic
74485984,110.22.150.141,AU,Perth,-31.9558933,115.8605855,domestic
71315881,1.146.147.195,AU,Perth,-31.9558933,115.8605855,domestic
74395825,130.95.254.137,AU,Claremont,-31.980291,115.7839988,domestic
75239339,124.171.246.218,AU,Melbourne,-37.8142454,144.9631732,domestic
74390930,58.160.92.106,AU,Perth,-31.9558933,115.8605855,domestic
74390930,58.160.92.106,AU,Perth,-31.9558933,115.8605855,domestic
74858058,130.95.108.251,AU,Crawley,-31.9746305,115.8175988,domestic
74858058,130.95.108.251,AU,Crawley,-31.9746305,115.8175988,domestic
74858058,130.95.108.251,AU,Crawley,-31.9746305,115.8175988,domestic
74858058,130.95.108.251,AU,Crawley,-31.9746305,115.8175988,domestic
72157015,118.102.70.220,AU,Claremont,-31.980291,115.7839988,domestic
74858058,130.95.154.173,AU,Crawley,-31.9746305,115.8175988,domestic
74858058,130.95.108.251,AU,Crawley,-31.9746305,115.8175988,domestic
73225472,202.94.72.254,AU,Perth,-31.9558933,115.8605855,domestic
73225472,202.94.72.254,AU,Perth,-31.9558933,115.8605855,domestic
73225472,202.94.72.254,AU,Perth,-31.9558933,115.8605855,domestic
74711398,106.68.240.177,AU,Perth,-31.9558933,115.8605855,domestic
75268544,159.196.132.133,AU,Leinster,-27.9141349,120.6977266,domestic
74375227,130.95.254.180,AU,Claremont,-31.980291,115.7839988,domestic
74375227,130.95.254.180,AU,Claremont,-31.980291,115.7839988,domestic
75118311,120.16.190.125,AU,Perth,-31.9558933,115.8605855,domestic
71004029,134.7.244.182,AU,Bentley,-32.0084461,115.9065455,domestic
71004029,134.7.244.182,AU,Bentley,-32.0084461,115.9065455,domestic
74711398,106.68.240.177,AU,Perth,-31.9558933,115.8605855,domestic
74694738,130.95.254.160,AU,Claremont,-31.980291,115.7839988,domestic
74694738,130.95.254.160,AU,Claremont,-31.980291,115.7839988,domestic
74694738,130.95.254.160,AU,Claremont,-31.980291,115.7839988,domestic
74694738,130.95.254.160,AU,Claremont,-31.980291,115.7839988,domestic
75202545,130.105.160.59,PH,San Juan City,14.5679288,121.0625481,international
75361963,124.188.200.210,AU,Perth,-31.9558933,115.8605855,domestic
73395484,120.149.104.92,AU,Perth,-31.9558933,115.8605855,domestic
73395484,120.149.104.92,AU,Perth,-31.9558933,115.8605855,domestic
74552182,125.63.29.203,AU,Perth,-31.9558933,115.8605855,domestic
74528986,130.95.254.117,AU,Claremont,-31.980291,115.7839988,domestic
74642262,3.25.151.22,AU,Sydney,-33.8698439,151.2082848,domestic
74642262,3.25.151.22,AU,Sydney,-33.8698439,151.2082848,domestic
75166491,220.235.33.94,AU,Melbourne,-37.8142454,144.9631732,domestic
75166491,220.235.33.94,AU,Melbourne,-37.8142454,144.9631732,domestic
75389403,124.187.143.76,AU,Perth,-31.9558933,115.8605855,domestic
74703360,101.175.150.129,AU,Perth,-31.9558933,115.8605855,domestic
74703360,101.175.150.129,AU,Perth,-31.9558933,115.8605855,domestic
74703360,101.175.150.129,AU,Perth,-31.9558933,115.8605855,domestic
73277568,58.169.11.107,AU,Perth,-31.9558933,115.8605855,domestic
73277568,58.169.11.107,AU,Perth,-31.9558933,115.8605855,domestic
73433064,110.175.45.226,AU,Perth,-31.9558933,115.8605855,domestic
73433064,110.175.45.226,AU,Perth,-31.9558933,115.8605855,domestic
74768678,130.95.254.109,AU,Claremont,-31.980291,115.7839988,domestic
74685406,130.95.108.207,AU,Crawley,-31.9746305,115.8175988,domestic
74685406,130.95.108.207,AU,Crawley,-31.9746305,115.8175988,domestic
74575506,130.95.254.241,AU,Claremont,-31.980291,115.7839988,domestic
74284971,139.216.56.225,AU,Perth,-31.9558933,115.8605855,domestic
74511274,58.7.217.211,AU,Perth,-31.9558933,115.8605855,domestic
74511274,58.7.217.211,AU,Perth,-31.9558933,115.8605855,domestic
74768678,130.95.40.111,AU,Crawley,-31.9746305,115.8175988,domestic
71743681,147.69.23.39,AU,Perth,-31.9558933,115.8605855,domestic
74729730,120.149.32.55,AU,Perth,-31.9558933,115.8605855,domestic
73244585,49.192.120.40,AU,Perth,-31.9558933,115.8605855,domestic
73410261,14.202.241.241,AU,Melbourne,-37.8142454,144.9631732,domestic
73410261,14.202.241.241,AU,Melbourne,-37.8142454,144.9631732,domestic
74603539,203.123.103.4,AU,Perth,-31.9558933,115.8605855,domestic
74603539,203.123.103.4,AU,Perth,-31.9558933,115.8605855,domestic
75460270,130.95.254.132,AU,Claremont,-31.980291,115.7839988,domestic
75460270,130.95.254.132,AU,Claremont,-31.980291,115.7839988,domestic
75460270,130.95.254.132,AU,Claremont,-31.980291,115.7839988,domestic
74953323,130.95.254.166,AU,Claremont,-31.980291,115.7839988,domestic
75362270,130.95.254.92,AU,Claremont,-31.980291,115.7839988,domestic
75084223,130.95.40.98,AU,Crawley,-31.9746305,115.8175988,domestic
72288920,180.150.80.200,AU,Leinster,-27.9141349,120.6977266,domestic
73749560,125.63.25.142,AU,Perth,-31.9558933,115.8605855,domestic
74512944,58.160.87.17,AU,Perth,-31.9558933,115.8605855,domestic
73776485,125.63.25.204,AU,Perth,-31.9558933,115.8605855,domestic
75224286,101.189.82.10,AU,Perth,-31.9558933,115.8605855,domestic
75224286,101.189.82.10,AU,Perth,-31.9558933,115.8605855,domestic
74209608,49.194.24.141,AU,Perth,-31.9558933,115.8605855,domestic
72776414,115.70.210.235,AU,Malaga,-31.8606948,115.894192,domestic
72776414,115.70.210.235,AU,Malaga,-31.8606948,115.894192,domestic
74875366,125.63.29.21,AU,Perth,-31.9558933,115.8605855,domestic
73749560,125.63.25.57,AU,Perth,-31.9558933,115.8605855,domestic
75360446,159.196.132.88,AU,Leinster,-27.9141349,120.6977266,domestic
75360446,159.196.132.88,AU,Leinster,-27.9141349,120.6977266,domestic
75360446,159.196.132.88,AU,Leinster,-27.9141349,120.6977266,domestic
74170540,130.95.254.51,AU,Claremont,-31.980291,115.7839988,domestic
74761887,130.95.254.249,AU,Claremont,-31.980291,115.7839988,domestic
74892231,114.198.12.197,AU,Perth,-31.9558933,115.8605855,domestic
74495260,106.68.247.46,AU,Perth,-31.9558933,115.8605855,domestic
74495260,106.68.247.46,AU,Perth,-31.9558933,115.8605855,domestic
74495260,106.68.247.46,AU,Perth,-31.9558933,115.8605855,domestic
75251491,130.95.254.144,AU,Claremont,-31.980291,115.7839988,domestic
75251491,130.95.254.144,AU,Claremont,-31.980291,115.7839988,domestic
75251491,130.95.254.144,AU,Claremont,-31.980291,115.7839988,domestic
73438731,130.95.254.68,AU,Claremont,-31.980291,115.7839988,domestic
73438731,130.95.254.68,AU,Claremont,-31.980291,115.7839988,domestic
73343235,101.118.185.237,AU,North Sydney,-33.8354519,151.2083011,domestic
74676212,130.95.254.179,AU,Claremont,-31.980291,115.7839988,domestic
74969896,49.192.145.177,AU,Perth,-31.9558933,115.8605855,domestic
74204712,80.249.10.198,AU,Warragul,-38.1588674,145.933629,domestic
74204712,80.249.10.198,AU,Warragul,-38.1588674,145.933629,domestic
75434088,180.150.80.13,AU,Leinster,-27.9141349,120.6977266,domestic
75434088,180.150.80.13,AU,Leinster,-27.9141349,120.6977266,domestic
74510297,49.192.143.179,AU,Perth,-31.9558933,115.8605855,domestic
69170096,58.175.71.213,AU,Perth,-31.9558933,115.8605855,domestic
74488383,130.95.40.101,AU,Crawley,-31.9746305,115.8175988,domestic
74488383,130.95.254.153,AU,Claremont,-31.980291,115.7839988,domestic
74350609,149.167.161.138,AU,Perth,-31.9558933,115.8605855,domestic
74350609,149.167.161.138,AU,Perth,-31.9558933,115.8605855,domestic
74672230,115.64.75.173,AU,Millendon,-31.8074624,116.0377085,domestic
74240989,1.146.236.90,AU,Perth,-31.9558933,115.8605855,domestic
74240989,1.146.236.90,AU,Perth,-31.9558933,115.8605855,domestic
74240989,1.146.236.90,AU,Perth,-31.9558933,115.8605855,domestic
73244054,203.206.119.111,AU,Perth,-31.9558933,115.8605855,domestic
73244054,203.206.119.111,AU,Perth,-31.9558933,115.8605855,domestic
73244054,203.206.119.111,AU,Perth,-31.9558933,115.8605855,domestic
74651343,115.70.127.22,AU,Perth,-31.9558933,115.8605855,domestic
74736204,106.68.26.54,AU,Perth,-31.9558933,115.8605855,domestic
74949800,60.242.155.210,AU,Melbourne,-37.8142454,144.9631732,domestic
74662845,157.211.102.38,AU,Sydney,-33.8698439,151.2082848,domestic
74662845,157.211.102.38,AU,Sydney,-33.8698439,151.2082848,domestic
73502558,49.192.190.18,AU,Perth,-31.9558933,115.8605855,domestic
74304787,49.196.53.132,AU,Perth,-31.9558933,115.8605855,domestic
74304787,49.196.53.132,AU,Perth,-31.9558933,115.8605855,domestic
74968574,106.69.186.230,AU,Perth,-31.9558933,115.8605855,domestic
31918160,220.245.35.123,AU,Melbourne,-37.8142454,144.9631732,domestic
31918160,220.245.35.123,AU,Melbourne,-37.8142454,144.9631732,domestic
31918160,220.245.35.123,AU,Melbourne,-37.8142454,144.9631732,domestic
31918160,220.245.35.123,AU,Melbourne,-37.8142454,144.9631732,domestic
31918160,220.245.35.123,AU,Melbourne,-37.8142454,144.9631732,domestic
74622047,120.149.111.84,AU,Perth,-31.9558933,115.8605855,domestic
72245742,130.95.254.154,AU,Claremont,-31.980291,115.7839988,domestic
72245742,130.95.254.154,AU,Claremont,-31.980291,115.7839988,domestic
74564874,130.95.254.80,AU,Claremont,-31.980291,115.7839988,domestic
74564874,130.95.254.80,AU,Claremont,-31.980291,115.7839988,domestic
75121410,130.95.40.100,AU,Crawley,-31.9746305,115.8175988,domestic
74338030,130.95.254.248,AU,Claremont,-31.980291,115.7839988,domestic
74768091,130.95.254.178,AU,Claremont,-31.980291,115.7839988,domestic
74768091,130.95.254.178,AU,Claremont,-31.980291,115.7839988,domestic
70716320,130.95.254.88,AU,Claremont,-31.980291,115.7839988,domestic
75307182,125.63.25.27,AU,Perth,-31.9558933,115.8605855,domestic
75307182,125.63.25.27,AU,Perth,-31.9558933,115.8605855,domestic
75105735,121.200.42.170,AU,Perth,-31.9558933,115.8605855,domestic
75105735,121.200.42.170,AU,Perth,-31.9558933,115.8605855,domestic
74237519,125.63.29.113,AU,Perth,-31.9558933,115.8605855,domestic
